lat,lon
50.758083199999994,28.920971
50.758083199999994,28.926401000000002
50.758111,29.178241999999997
50.758111,29.183671999999998
50.758111,29.189102
50.7592638,29.045599999999997
50.7592638,29.051029999999997
50.7592638,29.056459999999998
50.759655800000004,29.156326999999997
50.7600902,26.040289
50.7604168,26.308025
50.761038199999994,29.152908000000004
50.761165999999996,26.27462
50.761165999999996,26.28005
50.761165999999996,26.28548
50.761225,29.052479
50.761225,29.057909000000002
50.761225,29.063339000000003
50.7614452,29.178241999999997
50.7614452,29.183671999999998
50.7614452,29.189102
50.7615478,26.28484
50.7615478,26.29027
50.7615478,26.2957
50.762598,29.045599999999997
50.762598,29.051029999999997
50.762598,29.056459999999998
50.76299,29.145466999999996
50.76299,29.150896999999997
50.76299,29.156326999999997
50.763751,26.302595
50.763751,26.308025
50.7639328,29.066126
50.7639328,29.071556
50.7639328,29.076986
50.76450019999999,26.27462
50.76450019999999,26.28005
50.76450019999999,26.28548
50.7645592,29.052479
50.7645592,29.057909000000002
50.7645592,29.063339000000003
50.764882,26.28484
50.764882,26.29027
50.764882,26.2957
50.7651818,26.297658
50.7651818,26.303088
50.7651818,26.308518
50.765932199999995,29.045599999999997
50.765932199999995,29.056459999999998
50.7663242,29.145466999999996
50.7663242,29.150896999999997
50.7663242,29.156326999999997
50.7670852,26.308025
50.767267,29.066126
50.767267,29.071556
50.767267,29.076986
50.7682162,26.28484
50.7682162,26.29027
50.7682162,26.2957
50.768516,26.297658
50.768516,26.303088
50.768516,26.308518
50.7696478,26.068224
50.770601199999994,29.071556
50.770601199999994,29.076986
50.772982,26.062794
50.772982,26.068224
50.7763162,26.068224
50.7783918,26.358151
50.780942800000005,26.272959
50.780942800000005,26.278389
50.780942800000005,26.283819
50.781726,26.352721
50.781726,26.358151
50.7841998,26.313597
50.7841998,26.319027000000002
50.7841998,26.324457000000002
50.784277,26.272959
50.784277,26.278389
50.784277,26.283819
50.7850602,26.358151
50.7873398,26.312014
50.7873398,26.317444000000002
50.7873398,26.322874000000002
50.787534,26.313597
50.787534,26.319027000000002
50.787534,26.324457000000002
50.7876112,26.272959
50.7876112,26.278389
50.7876112,26.283819
50.7879838,26.324575
50.7879838,26.330005
50.7879838,26.335435
50.7881658,26.3301
50.790673999999996,26.317444000000002
50.7907658,28.891515000000002
50.7907658,28.896945000000002
50.7907658,28.902375000000003
50.7908682,26.313597
50.7908682,26.319027000000002
50.7908682,26.324457000000002
50.791318,26.324575
50.791318,26.330005
50.791318,26.335435
50.7913448,26.284512
50.7913448,26.289942
50.7913448,26.295372
50.7915,26.32467
50.7915,26.3301
50.792548800000006,26.294188
50.79400819999999,26.312014
50.79400819999999,26.317444000000002
50.79400819999999,26.322874000000002
50.7941,28.891515000000002
50.7941,28.896945000000002
50.7941,28.902375000000003
50.794652199999994,26.324575
50.794652199999994,26.335435
50.794678999999995,26.284512
50.794678999999995,26.289942
50.794678999999995,26.295372
50.7948342,26.3301
50.795883,26.294188
50.795883,26.299618
50.795883,26.305048
50.7964448,26.150754
50.79729880000001,28.879913
50.79729880000001,28.885343
50.79729880000001,28.890773
50.7974342,28.891515000000002
50.7974342,28.896945000000002
50.7974342,28.902375000000003
50.79801319999999,26.284512
50.79801319999999,26.289942
50.79801319999999,26.295372
50.7992172,26.294188
50.7992172,26.299618
50.7992172,26.305048
50.799779,26.145324
50.799779,26.150754
50.800633000000005,28.879913
50.800633000000005,28.885343
50.800633000000005,28.890773
50.8031132,26.150754
50.8039672,28.879913
50.8039672,28.885343
50.8039672,28.890773
50.8064728,26.341308
50.809807,26.335878
50.809807,26.341308
50.812108800000004,26.423785000000002
50.812108800000004,26.429215000000003
50.812108800000004,26.434645000000003
50.8131412,26.341308
50.814863,26.267315
50.814863,26.272745
50.815443,26.423785000000002
50.815443,26.429215000000003
50.815443,26.434645000000003
50.8175498,26.177305
50.8181972,26.272745
50.8187772,26.423785000000002
50.8187772,26.429215000000003
50.8187772,26.434645000000003
50.820884,26.171875
50.820884,26.177305
50.821986800000005,26.199597
50.8228148,26.444466000000002
50.8228148,26.449896000000003
50.8228148,26.455326000000003
50.8242182,26.177305
50.825321,26.194167
50.825321,26.199597
50.826149,26.444466000000002
50.826149,26.449896000000003
50.826149,26.455326000000003
50.8262708,26.44584
50.8262708,26.45127
50.8262708,26.4567
50.8286552,26.199597
50.8294658,26.402435999999998
50.8294658,26.407866
50.8294658,26.413296
50.8294832,26.444466000000002
50.8294832,26.449896000000003
50.8294832,26.455326000000003
50.829605,26.44584
50.829605,26.45127
50.829605,26.4567
50.8310358,26.390509
50.8310358,26.395939000000002
50.8310358,26.401369000000003
50.831388000000004,26.258202
50.831388000000004,26.263632
50.832664,25.457483
50.832664,25.462913
50.832664,25.468343
50.8328,26.402435999999998
50.8328,26.407866
50.8328,26.413296
50.8329392,26.44584
50.8329392,26.45127
50.8329392,26.4567
50.833027,26.419071
50.833027,26.424501
50.833027,26.429931
50.83437,26.390509
50.83437,26.395939000000002
50.83437,26.401369000000003
50.8347222,26.263632
50.8359982,25.457483
50.8359982,25.462913
50.8359982,25.468343
50.8361342,26.402435999999998
50.8361342,26.407866
50.8361342,26.413296
50.8363612,26.419071
50.8363612,26.424501
50.8363612,26.429931
50.836843800000004,26.881876000000002
50.836843800000004,26.887306000000002
50.8377042,26.390509
50.8377042,26.395939000000002
50.8377042,26.401369000000003
50.840178,26.876446
50.840178,26.881876000000002
50.840178,26.887306000000002
50.8435122,26.876446
50.8435122,26.881876000000002
50.8435122,26.887306000000002
50.8464708,26.209709
50.8464708,26.215139
50.8464708,26.220569
50.8493758,26.235532
50.8493758,26.240962
50.8493758,26.246392
50.849804999999996,26.209709
50.849804999999996,26.215139
50.849804999999996,26.220569
50.8516228,26.370909
50.8516228,26.376339
50.8516228,26.381769000000002
50.852709999999995,26.235532
50.852709999999995,26.240962
50.8528948,26.314516
50.8528948,26.319946
50.8528948,26.325376000000002
50.853139199999994,26.215139
50.853139199999994,26.220569
50.8536548,26.337937999999998
50.8536548,26.343367999999998
50.8536548,26.348798
50.853695800000004,26.353657000000002
50.854957,26.370909
50.854957,26.376339
50.854957,26.381769000000002
50.85604419999999,26.235532
50.85604419999999,26.240962
50.85604419999999,26.246392
50.856229,26.314516
50.856229,26.319946
50.856229,26.325376000000002
50.856989,26.337937999999998
50.856989,26.343367999999998
50.856989,26.348798
50.85703,26.342797
50.85703,26.348227
50.85703,26.353657000000002
50.8579148,25.906487
50.8582912,26.370909
50.8582912,26.376339
50.8582912,26.381769000000002
50.8595632,26.314516
50.8595632,26.319946
50.8595632,26.325376000000002
50.8603642,26.342797
50.8603642,26.348227
50.8603642,26.353657000000002
50.861249,25.901056999999998
50.861249,25.906487
50.8641383,26.406516899999996
50.8641383,26.411946899999997
50.8641383,26.417376899999997
50.8645832,25.906487
50.8653168,26.397308
50.8653168,26.402738
50.8653168,26.408168
50.8674725,26.406516899999996
50.8674725,26.411946899999997
50.8674725,26.417376899999997
50.8674758,26.418986999999998
50.8674758,26.424417
50.8674758,26.429847
50.868651,26.397308
50.868651,26.402738
50.868651,26.408168
50.8698308,26.370426
50.8698308,26.375856
50.8698308,26.381286
50.87081,26.418986999999998
50.87081,26.424417
50.87081,26.429847
50.8719852,26.397308
50.8719852,26.402738
50.8719852,26.408168
50.873165,26.370426
50.873165,26.375856
50.873165,26.381286
50.8764992,26.370426
50.8764992,26.375856
50.8764992,26.381286
50.8779378,26.968307
50.8779378,26.973737
50.8779378,26.979167
50.880149800000005,26.974474999999998
50.880149800000005,26.979905
50.881271999999996,26.973737
50.881271999999996,26.979167
50.883484,26.974474999999998
50.883484,26.979905
50.883484,26.985335
50.88460619999999,26.968307
50.88460619999999,26.973737
50.88460619999999,26.979167
50.8868182,26.974474999999998
50.8868182,26.979905
50.8868182,26.985335
50.9038588,26.947806999999997
50.9038588,26.953236999999998
50.9038588,26.958667
50.907193,26.947806999999997
50.907193,26.953236999999998
50.907193,26.958667
50.9105272,26.947806999999997
50.9105272,26.953236999999998
50.9105272,26.958667
50.9458448,26.40282
50.9458448,26.40825
50.9458448,26.41368
50.949179,26.40282
50.949179,26.40825
50.949179,26.41368
50.9525132,26.40282
50.9525132,26.40825
50.9525132,26.41368
50.976817800000006,26.365453999999996
50.980152000000004,26.360023999999996
50.980152000000004,26.365453999999996
50.9834862,26.365453999999996
50.9896608,26.839596
50.9896608,26.845026
50.9896608,26.850456
50.992995,26.839596
50.992995,26.845026
50.992995,26.850456
50.9963292,26.839596
50.9963292,26.845026
50.9963292,26.850456
50.9981628,26.35673
50.9981628,26.36216
50.9981628,26.36759
51.001497,26.36216
51.0048312,26.35673
51.0048312,26.36759
51.115135800000004,28.543067999999998
51.1166288,28.546228999999997
51.11847,28.543067999999998
51.119963,28.540798999999996
51.119963,28.546228999999997
51.146936,28.477226
51.150270199999994,28.477226
51.151299,28.492376
51.151299,28.497806
51.176128000000006,26.824909
51.176128000000006,26.830339000000002
51.22096680000001,27.624567999999996
51.2231068,26.468
51.2231068,26.47343
51.2231068,26.47886
51.224876800000004,26.151502999999998
51.224876800000004,26.156933
51.226440999999994,26.468
51.226440999999994,26.47343
51.228211,26.151502999999998
51.228211,26.156933
51.228211,26.162363
51.2289,28.553702
51.22977519999999,26.468
51.22977519999999,26.47343
51.22977519999999,26.47886
51.230679800000004,26.158928
51.230679800000004,26.164358
51.230679800000004,26.169788
51.2315452,26.151502999999998
51.2315452,26.156933
51.2315452,26.162363
51.234014,26.158928
51.234014,26.164358
51.234014,26.169788
51.2373482,26.158928
51.2373482,26.164358
51.2589568,26.13835
51.2589568,26.14378
51.262291,26.13835
51.262291,26.14378
51.262291,26.14921
51.2741378,27.482463
51.2741598,27.487849
51.2742091,25.4251606
51.274241800000006,27.483309000000002
51.274241800000006,27.488739000000002
51.274866800000005,27.494664000000004
51.27514980000001,27.489119
51.276715,27.463615
51.276715,27.469045
51.276775,27.462735
51.277471999999996,27.482463
51.277471999999996,27.487893
51.277479,27.487879
51.277519,27.482432
51.277753999999995,27.494323
51.277946,27.494519
51.280806199999994,27.487893
51.280806199999994,27.493323
51.2808132,27.487879
51.2808132,27.493309
51.28108819999999,27.488893
51.2812802,27.494519
51.2815332,27.494575
51.281818200000004,27.489119
51.287890999999995,26.404815999999997
51.288341800000005,26.396226
51.288341800000005,26.401656
51.288341800000005,26.407086
51.2893618,26.396012
51.2893618,26.401442
51.2893618,26.406872
51.289909800000004,26.396834000000002
51.2908648,26.392514
51.2908648,26.397944
51.2908648,26.403374
51.29122519999999,26.399385999999996
51.29122519999999,26.404815999999997
51.291676,26.396226
51.291676,26.407086
51.292696,26.396012
51.292696,26.401442
51.293244,26.396834000000002
51.293244,26.407694000000003
51.2934678,26.40686
51.2934678,26.412290000000002
51.2938568,26.406430999999998
51.2940578,26.412290000000002
51.294199,26.392514
51.294199,26.397944
51.294199,26.403374
51.2946588,26.205076
51.2946588,26.210506
51.2946588,26.215936
51.2950102,26.396226
51.2950102,26.401656
51.2956718,26.444509999999998
51.2960302,26.396012
51.2960302,26.401442
51.296802,26.40686
51.296802,26.412290000000002
51.296802,26.417720000000003
51.297191,26.406430999999998
51.297191,26.411861
51.297191,26.417291
51.297391999999995,26.40686
51.297391999999995,26.412290000000002
51.297993,26.205076
51.297993,26.210506
51.297993,26.215936
51.298023,26.406333
51.298023,26.411763
51.2986408,26.89031
51.299006,26.444509999999998
51.3001362,26.40686
51.3001362,26.412290000000002
51.3001362,26.417720000000003
51.300525199999996,26.411861
51.300525199999996,26.417291
51.30072619999999,26.412290000000002
51.30072619999999,26.417720000000003
51.301327199999996,26.205076
51.301327199999996,26.210506
51.3013572,26.406333
51.3013572,26.411763
51.301975,26.87945
51.301975,26.88488
51.301975,26.89031
51.302843800000005,27.484928
51.302843800000005,27.495788
51.302883800000004,27.485454
51.3029778,27.491623999999998
51.3032728,27.498095000000003
51.304546800000004,27.491709999999998
51.30513080000001,26.255556
51.306178,27.495788
51.306312,27.486193999999998
51.306312,27.491623999999998
51.3066018,26.180681
51.3066018,26.186111
51.307743800000004,26.20436
51.308465000000005,26.260986
51.3091628,26.268145
51.3091628,26.273575
51.3091628,26.279005
51.3095122,27.484928
51.3095122,27.490358
51.3095522,27.485454
51.309646199999996,27.486193999999998
51.309936,26.180681
51.309936,26.186111
51.309936,26.191541
51.3099412,27.492665000000002
51.310571800000005,26.183325
51.310571800000005,26.188755
51.310873199999996,27.486525999999998
51.311078,26.19893
51.311078,26.20436
51.311078,26.20979
51.3112152,27.491709999999998
51.3117992,26.255556
51.3117992,26.260986
51.3117992,26.266416
51.312497,26.268145
51.312497,26.273575
51.312497,26.279005
51.3132702,26.186111
51.3132702,26.191541
51.313397800000004,26.18582
51.313397800000004,26.19125
51.313906,26.188755
51.313906,26.194185
51.314365,27.120569
51.3144122,26.20436
51.3153718,26.264439
51.3153718,26.269869
51.3153718,26.275299
51.3157658,26.272537999999997
51.3157658,26.277967999999998
51.3157658,26.283398
51.3158312,26.268145
51.3158312,26.273575
51.3158338,26.272011999999997
51.3158338,26.282871999999998
51.316115800000006,26.271746
51.316115800000006,26.282606
51.3161718,26.266252
51.3161888,26.271797000000003
51.3161888,26.282657000000004
51.316329800000005,26.270333
51.31665580000001,26.28238
51.316732,26.18582
51.316732,26.19125
51.3172402,26.183325
51.3172402,26.188755
51.3172402,26.194185
51.318706,26.264439
51.318706,26.269869
51.318706,26.275299
51.319168,26.272011999999997
51.319168,26.277441999999997
51.319168,26.282871999999998
51.3191,26.272537999999997
51.3191,26.277967999999998
51.319439800000005,26.267496
51.319439800000005,26.272926000000002
51.31945,26.271746
51.31945,26.277176
51.319506,26.266252
51.319506,26.271682000000002
51.319506,26.277112000000002
51.3198458,26.267622000000003
51.3198458,26.273052000000003
51.3198458,26.278482000000004
51.3199188,26.272703000000003
51.3199188,26.278133000000004
51.319990000000004,26.27152
51.319990000000004,26.27695
51.3200662,26.18582
51.3200662,26.19125
51.3200662,26.19668
51.3205148,26.18751
51.3205148,26.19294
51.322040199999996,26.269869
51.322040199999996,26.275299
51.322502199999995,26.272011999999997
51.322774,26.267496
51.322774,26.272926000000002
51.322840199999995,26.266252
51.3229982,26.270333
51.3229982,26.275763
51.32318,26.267622000000003
51.32318,26.273052000000003
51.323253,26.267273000000003
51.323253,26.272703000000003
51.3233242,26.27152
51.3233242,26.27695
51.323848999999996,26.18751
51.323848999999996,26.19294
51.325326000000004,26.896349999999998
51.325326000000004,26.90178
51.325369,26.895216999999995
51.325369,26.900646999999996
51.3261082,26.272926000000002
51.32718319999999,26.19294
51.3286602,26.90178
51.328759999999996,26.570459999999997
51.328759999999996,26.575889999999998
51.332826000000004,26.552714
51.338627800000005,26.914962
51.341962,26.909532
51.341962,26.914962
51.341962,26.920392
51.3429738,26.285698999999997
51.3429738,26.291128999999998
51.3429738,26.296559
51.345027800000004,26.265044
51.3452962,26.914962
51.346308,26.285698999999997
51.346308,26.291128999999998
51.346308,26.296559
51.3479698,26.291322
51.3481078,26.913873000000002
51.3481078,26.919303000000003
51.3481318,26.291038
51.3481318,26.296468
51.348362,26.259614
51.348362,26.265044
51.3496422,26.285698999999997
51.3496422,26.291128999999998
51.3496422,26.296559
51.351304,26.291322
51.351304,26.296752
51.351304,26.302182000000002
51.351362,26.290937
51.351362,26.296367
51.351442,26.913873000000002
51.351442,26.919303000000003
51.351442,26.924733000000003
51.351465999999995,26.296468
51.351465999999995,26.301898
51.3516962,26.265044
51.3528408,26.286258
51.3528408,26.291688
51.3528408,26.297118
51.3530748,26.286189
51.3546382,26.291322
51.3546382,26.296752
51.3546382,26.302182000000002
51.3546962,26.296367
51.354776199999996,26.913873000000002
51.354776199999996,26.919303000000003
51.35480019999999,26.291038
51.35480019999999,26.296468
51.356175,26.286258
51.356175,26.291688
51.356175,26.297118
51.356409,26.291619
51.356409,26.297049
51.3595092,26.291688
51.3595092,26.297118
51.3597432,26.297049
51.3623838,29.158941999999996
51.3623838,29.169801999999997
51.3626718,26.280323
51.36374,26.280025
51.36374,26.285455
51.36374,26.290885
51.3643538,26.273365999999996
51.365168800000006,26.897392999999997
51.365168800000006,26.902822999999998
51.36523,26.270867
51.365718,29.164371999999997
51.365718,29.169801999999997
51.366006,26.274893
51.366006,26.280323
51.36638680000001,26.234221
51.36638680000001,26.239651000000002
51.3670742,26.280025
51.367688,26.267935999999995
51.367688,26.273365999999996
51.3678728,26.300148999999998
51.368503000000004,26.897392999999997
51.368503000000004,26.902822999999998
51.368503000000004,26.908253
51.368564199999994,26.270867
51.369721000000006,26.234221
51.369721000000006,26.239651000000002
51.369721000000006,26.245081000000003
51.370473800000006,26.288365999999996
51.371207,26.300148999999998
51.3712608,26.288473000000003
51.3712608,26.293903000000004
51.3712608,26.299333000000004
51.37131180000001,26.268653999999998
51.371609,26.293279
51.371708,26.28779
51.3718372,26.897392999999997
51.3718372,26.902822999999998
51.3718372,26.908253
51.3723138,26.287614
51.3723138,26.293044000000002
51.3723138,26.298474000000002
51.37256180000001,26.293064
51.3730552,26.234221
51.3730552,26.239651000000002
51.3730552,26.245081000000003
51.3737888,28.663493
51.3737888,28.668923
51.373808000000004,26.288365999999996
51.3745648,28.665173
51.3745648,28.670603
51.374595,26.293903000000004
51.374646000000006,26.263223999999997
51.374646000000006,26.268653999999998
51.3749432,26.287848999999998
51.3749432,26.293279
51.375042199999996,26.28779
51.375648,26.287614
51.375648,26.293044000000002
51.375648,26.298474000000002
51.375896000000004,26.293064
51.377123,28.663493
51.377123,28.668923
51.377123,28.674353
51.3771422,26.288365999999996
51.37724,26.804651
51.37724,26.810081
51.377899,28.665173
51.377899,28.670603
51.3779292,26.293903000000004
51.378982199999996,26.287614
51.378982199999996,26.293044000000002
51.378982199999996,26.298474000000002
51.3792302,26.293064
51.3793548,26.818599
51.37957480000001,26.290508000000003
51.379832,26.292228
51.379832,26.297658000000002
51.380647800000006,28.616262
51.380647800000006,28.621692
51.3812332,28.665173
51.3812332,28.670603
51.382689,26.818599
51.382689,26.824029
51.382689,26.829459
51.382909000000005,26.285078000000002
51.382909000000005,26.290508000000003
51.3830078,26.308640000000004
51.383982,28.610832
51.383982,28.616262
51.383982,28.621692
51.3855408,26.299462
51.385657800000004,28.615741
51.3860232,26.818599
51.3860232,26.829459
51.3862432,26.290508000000003
51.386342,26.303210000000004
51.386342,26.308640000000004
51.386581,28.704659000000003
51.3873162,28.610832
51.3873162,28.621692
51.387574,26.320189000000003
51.388875,26.299462
51.388992,28.615741
51.388992,28.621171
51.3893338,28.579289000000003
51.3893338,28.584719000000003
51.389661800000006,28.577507
51.389661800000006,28.582937
51.3899152,28.699229000000003
